link,title,price,category,transaction_type,surface_area,num_bathrooms,num_bedrooms,gouvernement
https://www.tayara.tn/item/674fe2df041535433b437051/Appartements/Sfax/Route_Tunis/Appartement_vendre_/,Appartement à vendre,177,Appartements,À Vendre,155,2,3,Sfax
https://www.tayara.tn/item/674f61833c20a99fb55e09bb/Maisons%20et%20Villas/Sfax/Route_MANZEL_CHAKER/Villa_vendre/,Villa à vendre,N/A,Maisons et Villas,À Vendre,684,2,5,Sfax
https://www.tayara.tn/item/674f4e94041535433b43452f/Appartements/Sfax/Sfax_Ville/2_pices_avec_grande_terrasse_a_pic_ville_sfax/,2 pièces avec grande terrasse a pic ville sfax,480,Appartements,À Louer,45,1,2,Sfax
https://www.tayara.tn/item/674f459b3c20a99fb55df988/Terrains%20et%20Fermes/Sfax/Kerkennah/_/,للبيع أرض محجرة الشرقي قرقنة,41000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/672f89640d8480a1e0099ad7/Appartements/Sfax/Route_GREMDA/A_louer_un_tage_de_villa_dans_une_petite_rsidence_gremda_/,A louer un étage de villa dans une petite résidence à gremda,600,Appartements,À Louer,140,2,3,Sfax
https://www.tayara.tn/item/674f2d69041535433b433244/Maisons%20et%20Villas/Sfax/Kerkennah/Villa_de_maitre_vendre_Kerkennah_Ramla_150m_de_la_mer/,Villa de maitre à vendre Kerkennah (Ramla) à 150m de la mer,600000,Maisons et Villas,À Vendre,700,3,4,Sfax
https://www.tayara.tn/item/674f27da0d8480a1e01c3b9c/Maisons%20et%20Villas/Sfax/Sakiet_Ezzit/villa_a_vendre_/,villa a vendre,735000,Maisons et Villas,À Vendre,920,3,9,Sfax
https://www.tayara.tn/item/674f1d52041535433b432853/Appartements/Sfax/Route_Tunis/location_appartement_s2/,location appartement s+2,750,Appartements,À Louer,95,1,2,Sfax
https://www.tayara.tn/item/674ef6b03c20a99fb55dca16/Terrains%20et%20Fermes/Sfax/Route_de_laroport/A_vendre_terrain_rte_aroport_sfax/,A vendre terrain rte aéroport sfax,110000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66c5cb8c860508809c0194cb/Terrains%20et%20Fermes/Sfax/Route_El_Ain/_vendre_terrain_570m_Route_el_Ain_km_4_/,À vendre terrain 570m² à Route el Ain km 4 (زنقة لرشا),120000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66bb633b93ade400e6b5deb3/Terrains%20et%20Fermes/Sfax/Route_MANZEL_CHAKER/_vendre_terrain_707m_Route_Manzel_Chaker_km_6/,À vendre terrain 707m² à Route Manzel Chaker km 6,125000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66aa4167818fb4b520b10aed/Terrains%20et%20Fermes/Sfax/Route_Mehdia/_124_62884_20/,للبيع 124 زيتونة مساحة 62884م² رسم عقاري بطريق المهدية كم 20,880000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/669e1e575e9cc9cd769b76a3/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Route_Menzel_Chaker/_532_62_/,محل للبيع532م² بطريق منزل شاكر كم 62. ليماية,59000,"Magasins, Commerces et Locaux industriels",À Vendre,532,0,2,Sfax
https://www.tayara.tn/item/674ec7550d8480a1e01bff9f/Maisons%20et%20Villas/Sfax/Route_Tunis/Villa_vendre_Route_tunis_km_55_/,Villa à vendre à Route tunis km 5.5 (زنقة العيادي),520000,Maisons et Villas,À Vendre,1133,1,4,Sfax
https://www.tayara.tn/item/674ec2110d8480a1e01bfcc4/Terrains%20et%20Fermes/Sfax/Route_MANZEL_CHAKER/_22/,طريق منزل شاكر كلم 22,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674ec10d041535433b42ef65/Maisons%20et%20Villas/Sfax/Route_SOKRA/Location_Maison_S2_Route_de_Soukra/,Location Maison S+2 Route de Soukra,720,Maisons et Villas,À Louer,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674ebdfb0d8480a1e01bfb16/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Sfax_Ville/magasin_tous_commerce_beb_bhar/,magasin tous commerce à beb bhar,N/A,"Magasins, Commerces et Locaux industriels",À Louer,20,1,N/A,Sfax
https://www.tayara.tn/item/674e5206041535433b42de73/Appartements/Sfax/Sfax_Ville/_/,عندك بيسي 💻 تحب تبيعو ؟,300,Appartements,À Louer,150,1,1,Sfax
https://www.tayara.tn/item/674e20b8041535433b42cd54/Appartements/Sfax/Sfax_Ville/S1_haut_standing_meubl_louer_/,S+1 haut standing meublé à louer,800,Appartements,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674e0dac3c20a99fb55d7a49/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Route_de_laroport/locale_a_louer/,locale a louer,N/A,"Magasins, Commerces et Locaux industriels",À Louer,560,2,2,Sfax
https://www.tayara.tn/item/66d1b45be2f0c13af831fb7e/Bureaux%20et%20Plateaux/Sfax/Route_GREMDA/_louer_showroom_400m_Route_gremda_km_1sur_la_route_principale_/,"À louer showroom 400m² à Route gremda km 1,sur la route principale",6500,Bureaux et Plateaux,À Louer,400,1,1,Sfax
https://www.tayara.tn/item/66d1b538e2f0c13af831fd12/Terrains%20et%20Fermes/Sfax/Route_de_GABES/Terrain_louer_3025_m_Route_gabes_km11_gauche/,Terrain à louer 3025 m² à Route gabes km11 à gauche,2500,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66aa4a50818fb4b520b11cc3/Terrains%20et%20Fermes/Sfax/Route_Tunis/_vendre_terrain_849m_Route_de_Tunis_km_8_sakiet_ezzit_zanket_njahat/,"À vendre terrain 849m²à Route de Tunis km 8, sakiet ezzit, zanket njahat",170000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66b0b31e37137099bb81e4d6/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Sfax/_vendre_local_commercial_80m_Bouzayen_sur_la_route_principale/,"À vendre local commercial 80m²à Bouzayen, sur la route principale",640000,"Magasins, Commerces et Locaux industriels",À Vendre,80,0,1,Sfax
https://www.tayara.tn/item/672274fe7453b1828b2fd0f1/Maisons%20et%20Villas/Sfax/Route_Soukra/_vendre_Terrain_avec_2_maisons_habitable_et_lautre_dmolir_titre_foncier_route_soukra_km3/,À vendre Terrain avec 2 maisons habitable et l'autre à démolir titre foncier à route soukra km3,450000,Maisons et Villas,À Vendre,1522,1,3,Sfax
https://www.tayara.tn/item/674dd9a63c20a99fb55d5c6c/Bureaux%20et%20Plateaux/Sfax/Sfax_Ville/Bureau_a_louer_/,Bureau a louer,650,Bureaux et Plateaux,À Louer,100,1,1,Sfax
https://www.tayara.tn/item/674dc5d9041535433b4295ea/Appartements/Sfax/Sfax_Mdina/Deux_Appartements_250_000_TND/,Deux Appartements à 250 000 TND,250000,Appartements,À Louer,240,2,4,Sfax
https://www.tayara.tn/item/674dc2cb3c20a99fb55d4c9c/Appartements/Sfax/Sfax_Mdina/Location_appartement_s1/,Location appartement s+1,N/A,Appartements,À Louer,N/A,1,1,Sfax
https://www.tayara.tn/item/674db99f041535433b428d43/Autres%20Immobiliers/Sfax/Route_El_Afrane/_/,ستيديو مع حديقة صغيرة للكراء,400,Autres Immobiliers,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674da752041535433b4280a6/Terrains%20et%20Fermes/Sfax/Route_El_Ain/_vendre_terrain_718m_route_el_ain_km65_avec_possibilit_de_btir_R2_/,À vendre terrain 718m² à route el ain km6.5 avec possibilité de bâtir R+2,300000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674d906b0d8480a1e01b7dd3/Maisons%20et%20Villas/Sfax/Route_Tunis/Villa_individuelle_en_vente_Sfax/,Villa individuelle en vente à Sfax,120,Maisons et Villas,À Vendre,350,1,3,Sfax
https://www.tayara.tn/item/674d8ffa0d8480a1e01b7d7e/Appartements/Sfax/Sfax_Ville/location_s2_direct_propritaire_/,location s+2 direct propriétaire,750,Appartements,À Louer,70,1,2,Sfax
https://www.tayara.tn/item/674d8622041535433b426966/Maisons%20et%20Villas/Sfax/Route_GREMDA/VILLA_A_KAIED_MHAMMAD_POSITION_34767832_10744230/,"VILLA A KAIED MHAMMAD ../ POSITION : 34.767832, 10.744230",N/A,Maisons et Villas,À Vendre,1710,N/A,N/A,Sfax
https://www.tayara.tn/item/674d4072041535433b424ed0/Terrains%20et%20Fermes/Sfax/Route_Menzel_Chaker/_8_/,فرصة أرض للبيع طريق منزل شاكر كلم 8 🤩,69000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674ccf8a041535433b4236dc/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Route_TANIOUR/Fond_de_commerce_vendre_/,Fond de commerce à vendre,N/A,"Magasins, Commerces et Locaux industriels",À Vendre,145,1,1,Sfax
https://www.tayara.tn/item/674cc6db0d8480a1e01b3f4a/Terrains%20et%20Fermes/Sfax/Route_El_Ain/_12/,أرض بطريق العين كلم 12,37500,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/670bdbbd4fca0ca2a8a81140/Terrains%20et%20Fermes/Sfax/Route_de_GABES/A_vendre_dpt_rte_gabes/,A vendre dépôt rte gabes,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674c4bec0d8480a1e01afa6a/Terrains%20et%20Fermes/Sfax/Sakiet_Eddaer/Terrain_vendre/,Terrain à vendre,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674c46db0d8480a1e01af7ac/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Route_GREMDA/local_industriel_a_louer/,local industriel a louer,N/A,"Magasins, Commerces et Locaux industriels",À Louer,2500,1,4,Sfax
https://www.tayara.tn/item/672771c272ad847c9c3623de/Appartements/Sfax/Sfax_Ville/Appartement_plein_centre_ville_sfax/,Appartement plein centre ville sfax,80002,Appartements,À Vendre,90,1,2,Sfax
https://www.tayara.tn/item/674c3cc83c20a99fb55c9d96/Terrains%20et%20Fermes/Sfax/Route_Menzel_Chaker/_25_23_/,أرض فلاحية للبيع طريق منزل شاكر كلم 25 فيها 23 مرجع,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67275f7272ad847c9c360af3/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Sfax/_/,اصل تجاري للبيع (سوق قريعة),185000,"Magasins, Commerces et Locaux industriels",À Vendre,21,N/A,N/A,Sfax
https://www.tayara.tn/item/66fea2fee8a80c9b9f74cf1f/Maisons%20et%20Villas/Sfax/Route_MANZEL_CHAKER/Villa_vendre_1918m_Route_Manzel_chaker_km_35_/,Villa à vendre 1918m² à Route Manzel chaker km 3.5,540000,Maisons et Villas,À Vendre,1918,2,3,Sfax
https://www.tayara.tn/item/668cf92a528ebd3c6212e229/Terrains%20et%20Fermes/Sfax/Route_TANIOUR/Terrain_vendre_R3_Surface_1337_m_Route_teniour_km_8/,Terrain à vendre R+3 Surface: 1337 m² à Route teniour km 8,590000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66d81ec3e2f0c13af83b023f/Terrains%20et%20Fermes/Sfax/Route_GREMDA/_45_30_/,حوازة زيتون للبيع 45 اصل زيتون طريق قرمدة كم 30 مباشرة على الطريق المعبد,125000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66d1b24be2f0c13af831f778/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Route_GREMDA/_vendre_local_1000m_Route_gremda_km_1sur_la_route_principale/,"À vendre local 1000m² à Route gremda km 1,sur la route principale",2500000,"Magasins, Commerces et Locaux industriels",À Vendre,1000,0,1,Sfax
https://www.tayara.tn/item/66928dcdb2871d2d8db46c05/Terrains%20et%20Fermes/Sfax/Route_TANIOUR/_vendre_terrain_620m_route_teniour_km_35/,à vendre terrain 620m² à route teniour km 3.5,365000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66feb9c2e72156a898c879a4/Maisons%20et%20Villas/Sfax/Route_TANIOUR/_vendre_deux_villas_829_m_R4_route_teniour_km15_directement_sur_la_route_principale_/,À vendre deux villas 829 m² R+4 à route teniour km1.5 directement sur la route principale,850000,Maisons et Villas,À Vendre,,2,3,Sfax
https://www.tayara.tn/item/6726573572ad847c9c34dd9c/Maisons%20et%20Villas/Sfax/Route_El_Ain/Borj_vendre_Route_el_Ain_km_65_/,Borj à vendre à Route el Ain km 6.5 زنقة الكحلاء,735000,Maisons et Villas,À Vendre,1796,1,3,Sfax
https://www.tayara.tn/item/6718f10e4fca0ca2a8b22cc6/Maisons%20et%20Villas/Sfax/Sfax/Villa_louer_avec_piscine_en_bord_de_mer_usage_vnementiel_Route_sidi_Mansour_km13/,Villa à louer avec piscine en bord de mer à usage évènementiel à Route sidi Mansour km13,7500,Maisons et Villas,À Louer,1680,5,4,Sfax
https://www.tayara.tn/item/674b93110d8480a1e01ad165/Terrains%20et%20Fermes/Sfax/Kerkennah/_/,قطعة ارض صالحة للبناء مع اراضي مشجرة زيتون,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674b76903c20a99fb55c6ea9/Appartements/Sfax/Route_Mehdia/s3_vendre_/,s+3 à vendre,195,Appartements,À Vendre,110,1,3,Sfax
https://www.tayara.tn/item/67289273981bc29b64442eb5/Terrains%20et%20Fermes/Sfax/Route_El_Ain/Terrain_vendre_824m_Route_el_Ain_km_65_/,Terrain à vendre 824m² à Route el Ain km 6.5 زنقة الكحلاء,305000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/673f22ec3c20a99fb555846e/Terrains%20et%20Fermes/Sfax/Route_El_Ain/_vendre_terrain_695m_Route_el_Ain_km_13_300m_de_la_route_principale/,À vendre terrain 695m² à Route el Ain km 13 à 300m de la route principale,75000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/672643bc72ad847c9c34c063/Terrains%20et%20Fermes/Sfax/Route_El_Afrane/Une_bonne_opportunit_pour_les_promoteurs_terrain_vendre_4505m_R2_Ceinture_lafrane_vers_gremda_/,Une bonne opportunité pour les promoteurs terrain à vendre 4505m² R+2 Ceinture l'afrane vers gremda,4250000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/669660e3b2871d2d8db9ccac/Terrains%20et%20Fermes/Sfax/Route_MANZEL_CHAKER/Terrain_vendre_3393_m_rectangulaire_route_Manzel_Chaker_km_35_gauche/,"Terrain à vendre 3393 m² rectangulaire à route Manzel Chaker km 3.5,à gauche",746000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674b32ae0d8480a1e01a9fc9/Terrains%20et%20Fermes/Sfax/Kerkennah/_1100_/,قطعة أرض للبيع مساحة 1100 متر مربع بأولاد يانق قرقنة طريق سيدي فرج,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674b1a683c20a99fb55c407b/Terrains%20et%20Fermes/Sfax/Route_El_Ain/_vendre_terrain_route_ain_600m2_km75_/,À vendre terrain route ain 600m2 km7.5,190,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674b18983c20a99fb55c3fb5/Maisons%20et%20Villas/Sfax/Route_GREMDA/_9/,برج عربي، قرمدة كم 9,N/A,Maisons et Villas,À Vendre,900,1,4,Sfax
https://www.tayara.tn/item/674b023f0d8480a1e01a8a55/Maisons%20et%20Villas/Sfax/Route_TANIOUR/ETAGE_DE_VILLA_A_LOUER_RTE_DE_TENIOUR_KM_3/,ETAGE DE VILLA A LOUER RTE DE TENIOUR KM 3,N/A,Maisons et Villas,À Louer,150,1,3,Sfax
https://www.tayara.tn/item/674ae3c6041535433b416dda/Appartements/Sfax/Sfax_Ville/Appartement_S3/,Appartement S+3,N/A,Appartements,À Louer,100,1,3,Sfax
https://www.tayara.tn/item/6706203109cd6cca024a3fa9/Appartements/Sfax/Sfax_Ville/Appartement_s3/,Appartement s+3,N/A,Appartements,À Louer,125,1,3,Sfax
https://www.tayara.tn/item/674ac4c2041535433b41607e/Appartements/Sfax/Sfax/Appartement_louer_prs_de_la_facult_de_mdecine_/,Appartement à louer près de la faculté de médecine,500,Appartements,À Louer,80,1,3,Sfax
https://www.tayara.tn/item/674a38973c20a99fb55c02d8/Terrains%20et%20Fermes/Sfax/Route_El_Ain/Tarrain_a_vendre/,Tarrain a vendre,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/674a33a1041535433b41478b/Maisons%20et%20Villas/Sfax/Route_GREMDA/Maison_spacieuse_Sfax/,Maison spacieuse à Sfax,700,Maisons et Villas,À Louer,300,1,5,Sfax
https://www.tayara.tn/item/674a1ca2041535433b413b45/Terrains%20et%20Fermes/Sfax/Route_MANZEL_CHAKER/3_Lots_de_terrain_a_Rte_Manzel_Chaker_kl_10/,3 Lots de terrain a Rte Manzel Chaker kl 10,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6749fdf70d8480a1e01a37c3/Appartements/Sfax/Route_GREMDA/S2_Meubl_route_Gremda_km45/,"S+2 Meublé route Gremda km4,5",1500,Appartements,À Louer,120,1,2,Sfax
https://www.tayara.tn/item/6749fb7d3c20a99fb55be10f/Terrains%20et%20Fermes/Sfax/Route_TANIOUR/terrain_10500_m_Taniour_km165_a_vendre_2_me_position/,terrain 10500 m Taniour km16.5 a vendre 2 ème position.,150000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6749f18b041535433b412349/Appartements/Sfax/Route_El_Afrane/S3_Meubl_3/,S+3 Meublé طريق الافران كلم3,2000,Appartements,À Vendre,160,2,3,Sfax
https://www.tayara.tn/item/6749df8e3c20a99fb55bd31e/Terrains%20et%20Fermes/Sfax/Route_El_Ain/_14/,خمسة مراجع للبيع بطريق العين كلم 14,150000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6749d7900d8480a1e01a232b/Autres%20Immobiliers/Sfax/Sfax/_/,عجلات سيارة الي بالبنوات متع ڨولف,1400,Autres Immobiliers,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6749b7243c20a99fb55bbbf4/Maisons%20et%20Villas/Sfax/Route_El_Ain/_/,فيلا حديثة البناء,229998,Maisons et Villas,À Vendre,800,2,4,Sfax
https://www.tayara.tn/item/6749b3190d8480a1e01a0ee9/Maisons%20et%20Villas/Sfax/Route_de_GABES/Maison_vendre_Sfax/,Maison à vendre Sfax,N/A,Maisons et Villas,sale,220.0,1.0,4.0,Sfax
https://www.tayara.tn/item/6749a4663c20a99fb55bb2b4/Appartements/Sfax/Sfax_Mdina/Appartement_S2_Louer_ou_Vendre/,Appartement S+2 à Louer ou à Vendre.,700,Appartements,À Louer,90,1,2,Sfax
https://www.tayara.tn/item/6749885e041535433b40e9fb/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Route_El_Ain/Local_louer_Commerce_seulement/,Local à louer (Commerce seulement),N/A,"Magasins, Commerces et Locaux industriels",À Louer,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/66d1b893e2f0c13af8320406/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Route_de_GABES/_vendre_usine_5779m_titre_foncier_Route_gabes_km_6/,À vendre usine 5779m² titre foncier à Route gabes km 6,3950000,"Magasins, Commerces et Locaux industriels",À Vendre,5779,3,1,Sfax
https://www.tayara.tn/item/66b0b3c137137099bb81e660/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Sfax/2_locaux_Commerciaux_a_vendre_125mchacunsur_plan_Bouzayen_sur_la_route_principale/,"2 locaux Commerciaux à vendre 125m²chacun👉sur plan à Bouzayen, sur la route principale",875000,"Magasins, Commerces et Locaux industriels",À Vendre,125,0,1,Sfax
https://www.tayara.tn/item/674973793c20a99fb55b979c/Terrains%20et%20Fermes/Sfax/Route_de_laroport/terrain_a_vendre_/,terrain a vendre,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/672f8f950d8480a1e0099f5f/Maisons%20et%20Villas/Sfax/Route_MANZEL_CHAKER/_a_louer_tage_villa_RTE_mzl_chaker_km_6_kassas_20_mars_sfax/,a louer étage villa RTE mzl chaker km 6 kassas 20 mars sfax,500,Maisons et Villas,À Louer,200,1,3,Sfax
https://www.tayara.tn/item/668cfe5a528ebd3c6212edf6/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Sfax/_vendre_local_190m_Av_5_aot_en_face_beaux_arts/,À vendre local 190m² Av. 5 août en face beaux arts,600000,"Magasins, Commerces et Locaux industriels",À Vendre,190,1,1,Sfax
https://www.tayara.tn/item/66b09b2837137099bb81aa44/Terrains%20et%20Fermes/Sfax/Autres_Villes/_vendre_terrain_457m_Chaffar700m_de_nadhour_/,À vendre terrain 457m²à Chaffar👉700m de nadhour (ناظور),45700,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6748ad9a3c20a99fb55b5849/Terrains%20et%20Fermes/Sfax/Route_MANZEL_CHAKER/terrain_KM12/,terrain KM12,50,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6748a2e93c20a99fb55b4fd3/Bureaux%20et%20Plateaux/Sfax/Sfax_Ville/appartement_usage_commercial_bureautique_/,appartement à usage commercial bureautique عيادة او مكتب محام مكتب عدل شهاد او عدل منفذ او مكتب شركة,N/A,Bureaux et Plateaux,À Louer,50,1,1,Sfax
https://www.tayara.tn/item/67489d190d8480a1e019a034/Bureaux%20et%20Plateaux/Sfax/Route_Tunis/Local_commercial_vendre_ou_louer/,Local commercial à vendre ou à louer,123456,Bureaux et Plateaux,À Louer,160,2,5,Sfax
https://www.tayara.tn/item/67487d363c20a99fb55b2fe4/Maisons%20et%20Villas/Sfax/Route_GREMDA/VILLA_A_KAIED_MHAMMED_SFAX_POSITION_34767832_10744230/,"VILLA A KAIED MHAMMED SFAX/ POSITION : 34.767832, 10.744230",N/A,Maisons et Villas,À Vendre,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67487c613c20a99fb55b2f02/Maisons%20et%20Villas/Sfax/ROUTE_SALTANIA/_/,منزل للايجار,350,Maisons et Villas,À Louer,85,1,2,Sfax
https://www.tayara.tn/item/6745aeea0d8480a1e017b55c/Appartements/Sfax/Route_TANIOUR/_Vendre_Appartement_2023_S2_a_Sfax_MAWAZINE_est_situe_a_route_de_Teniour_km_25_Haut_standing_au_1_me_tage/,"À Vendre : Appartement 2023 - S+2 a Sfax (MAWAZINE est située a route de Teniour km 2,5) Haut standing - au 1 éme étage",394998,Appartements,À Vendre,128,1,2,Sfax
https://www.tayara.tn/item/6745a4b50d8480a1e017ab07/Maisons%20et%20Villas/Sfax/Route_GREMDA/etage_de_villa_sfax/,etage de villa sfax,2,Maisons et Villas,À Louer,110,1,3,Sfax
https://www.tayara.tn/item/6745949a3c20a99fb559482c/Maisons%20et%20Villas/Sfax/Route_GREMDA/_/,طابق علوي للكراء,650,Maisons et Villas,À Louer,3,1,2,Sfax
https://www.tayara.tn/item/67458fc80d8480a1e01794cc/Terrains%20et%20Fermes/Sfax/Sakiet_Eddaer/Terrain_a_vendre_sfax_sidi_mansour_habena_/,Terrain a vendre à sfax sidi mansour habena,310000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6745844a3c20a99fb55938e5/Maisons%20et%20Villas/Sfax/Route_El_Ain/a_vendre_maison/,a vendre maison,150,Maisons et Villas,À Vendre,110,1,3,Sfax
https://www.tayara.tn/item/674583870d8480a1e01789f6/Terrains%20et%20Fermes/Sfax/Route_MANZEL_CHAKER/terrain_/,terrain,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67457e790d8480a1e0178601/Terrains%20et%20Fermes/Sfax/Route_de_GABES/Terrain_vendre_route_Gabes_km8/,Terrain à vendre- route Gabes km8,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6744f7aa3c20a99fb5590fd8/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Route_MANZEL_CHAKER/un_dpt_vendre_/,un dépôt à vendre,600,"Magasins, Commerces et Locaux industriels",À Vendre,5000,2,2,Sfax
https://www.tayara.tn/item/6744f75d3c20a99fb5590fa7/Appartements/Sfax/Route_Mehdia/Bonne_affaire_immeuble_vendre_/,Bonne affaire immeuble à vendre,250000,Appartements,À Vendre,160,4,8,Sfax
https://www.tayara.tn/item/6744d1ea3c20a99fb558f04d/Terrains%20et%20Fermes/Sfax/Route_El_Afrane/terrain_a_vendre_route_lafrane_/,terrain a vendre route l'afrane,100,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/67278563981bc29b64438787/Terrains%20et%20Fermes/Sfax/Route_Mehdia/_18/,فرصة - أرض مقسمة طريق المهدية كم 18,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6744cc013c20a99fb558ea75/Terrains%20et%20Fermes/Sfax/Route_TANIOUR/_/,أرض مربعة الشكل للبيع,40000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6744ca500d8480a1e0173acb/Terrains%20et%20Fermes/Sfax/Route_de_laroport/A_vendre_Sfax/,A vendre à Sfax,250,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
https://www.tayara.tn/item/6744ba080d8480a1e0172d1f/Magasins%2C%20Commerces%20et%20Locaux%20industriels/Sfax/Sakiet_Ezzit/Free_Shop_lel_bi3/,Free Shop lel bi3,26000,"Magasins, Commerces et Locaux industriels",N/A,17,N/A,N/A,Sfax
https://www.tayara.tn/item/6744b1620d8480a1e01725df/Maisons%20et%20Villas/Sfax/Route_Mehdia/villa_vendre/,villa à vendre,260,Maisons et Villas,N/A,265,2,4,Sfax
https://www.tayara.tn/item/67448c550d8480a1e01703c9/Appartements/Sfax/Sfax_Ville/appartement_a_vendre/,appartement a vendre,280000,Appartements,À Vendre,122,0,2,Sfax
https://www.tayara.tn/item/674481da0d8480a1e016f925/Maisons%20et%20Villas/Sfax/Route_de_laroport/avender/,avender,123,Maisons et Villas,À Vendre,1000,360,7,Sfax
https://www.tayara.tn/item/67446d950d8480a1e016e3f6/Appartements/Sfax/Route_Tunis/_/,دار للكراء,N/A,Appartements,À Louer,140,1,3,Sfax
https://www.tayara.tn/item/6744646d3c20a99fb5588958/Maisons%20et%20Villas/Sfax/Route_El_Ain/Borj_haut_standing_a_louer/,Borj haut standing a louer,649,Maisons et Villas,N/A,120,1,2,Sfax
https://www.tayara.tn/item/67444fa53c20a99fb5587334/Terrains%20et%20Fermes/Sfax/Route_El_Ain/terrain_/,terrain,10000,Terrains et Fermes,N/A,N/A,N/A,N/A,Sfax
