link,title,price,category,transaction_type,surface_area,num_bathrooms,num_bedrooms,gouvernement
https://www.tayara.tn/item/675c41c6f39faeaa98b846c0/Terrains%20et%20Fermes/Nabeul/Klibia/_2_/,قطعة أرض تعمل الكيف للبيع في قليبية البيضاء على الطريق مباشرة تبعد 2 دقائق على بحر قليبية البيضاء,140000,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/6751a7e60d8480a1e01d3f36/Appartements/Nabeul/Hammamet/A_louer_lanne_Hammamet_Yasmine_un_spacieux_appartement_S3_au_premier_tage_dune_rsidence_garde_et_calme_/,A louer à l’année à Hammamet Yasmine un spacieux appartement S+3 au premier étage d’une résidence gardée et calme,1300,Appartements,À Louer,150,2,3,Nabeul
https://www.tayara.tn/item/671fc9c199465ac42a6f10da/Appartements/Nabeul/Mrezga/S2_dans_une_Rsidence_avec_piscine_/,S+2 dans une Résidence avec piscine,1100,Appartements,À Vendre,95,1,2,Nabeul
https://www.tayara.tn/item/675c3b0bf39faeaa98b83b40/Maisons%20et%20Villas/Nabeul/Hammamet/AV_villa_s5_avec_piscine_hammamet_sud_99202001/,AV villa s+5 avec piscine à hammamet sud 99202001,650000,Maisons et Villas,À Vendre,1000,2,7,Nabeul
https://www.tayara.tn/item/66cdfd40e2f0c13af82c7ccc/Maisons%20et%20Villas/Nabeul/Klibia/_Maison_avec_piscine_en_cours_de_construction_kelibia/,Maison avec piscine en cours de construction à kelibia,400000,Maisons et Villas,À Vendre,269,1,3,Nabeul
https://www.tayara.tn/item/673714103c20a99fb5508e39/Appartements/Nabeul/Mrezga/Un_appartement_S2_richement_meuble_dans_une_rsidence_avec_piscine_AFH2_Mrezga_Nabeul/,Un appartement S+2 richement meublée dans une résidence avec piscine à AFH2 Mrezga Nabeul.,900,Appartements,À Louer,106,2,2,Nabeul
https://www.tayara.tn/item/675c3767f39faeaa98b8348d/Maisons%20et%20Villas/Nabeul/Hammamet/Av_4_appartements_pas_loin_de_la_mer99958728/,Av 4 appartements pas loin de la mer99958728,520000,Maisons et Villas,À Vendre,117,2,3,Nabeul
https://www.tayara.tn/item/671b5e5999465ac42a6be12f/Appartements/Nabeul/Hammamet/A_Louer_s3_Yasmine_Hammamet/,A Louer s+3 à Yasmine Hammamet,1600,Appartements,À Louer,180,2,2,Nabeul
https://www.tayara.tn/item/672cce2b72ad847c9c39ff09/Appartements/Nabeul/Hammamet_Centre/S1_meubl_Hammamet_Centre/,S+1 meublé à Hammamet Centre,950,Appartements,À Louer,55,1,1,Nabeul
https://www.tayara.tn/item/673b59553c20a99fb5532b5f/Appartements/Nabeul/Hammamet_Centre/S2_Hammamet_Centre/,S+2 à Hammamet Centre,1500,Appartements,À Louer,90,1,2,Nabeul
